Source,Target,Value,T,X,Y,Path,Payment_Method,Medicine_Category
Card,Cough & Cold,9517395.48,0.7551,0.7551,0.9276,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,0.7755,0.7755,0.9402,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,0.7959,0.7959,0.9507,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,0.8163,0.8163,0.9594,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,0.8367,0.8367,0.9667,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,0.8571,0.8571,0.9727,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,0.8776,0.8776,0.9776,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,0.898,0.898,0.9816,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,0.9184,0.9184,0.985,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,0.9388,0.9388,0.9877,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,0.9592,0.9592,0.99,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,0.9796,0.9796,0.9918,Card to Cough & Cold,Card,Cough & Cold
Card,Cough & Cold,9517395.48,1.0,1.0,0.9933,Card to Cough & Cold,Card,Cough & Cold
Card,Dermatology,8076371.98,0.0,0.0,0.0067,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.0204,0.0204,0.0082,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.0408,0.0408,0.01,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.0612,0.0612,0.0123,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.0816,0.0816,0.015,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.102,0.102,0.0184,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.1224,0.1224,0.0224,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.1429,0.1429,0.0273,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.1633,0.1633,0.0333,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.1837,0.1837,0.0406,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.2041,0.2041,0.0493,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.2245,0.2245,0.0598,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.2449,0.2449,0.0724,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.2653,0.2653,0.0873,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.2857,0.2857,0.105,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.3061,0.3061,0.1258,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.3265,0.3265,0.15,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.3469,0.3469,0.1779,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.3673,0.3673,0.2097,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.3878,0.3878,0.2456,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.4082,0.4082,0.2853,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.4286,0.4286,0.3287,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.449,0.449,0.3751,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.4694,0.4694,0.4241,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.4898,0.4898,0.4745,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.5102,0.5102,0.5255,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.5306,0.5306,0.5759,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.551,0.551,0.6249,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.5714,0.5714,0.6713,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.5918,0.5918,0.7147,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.6122,0.6122,0.7544,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.6327,0.6327,0.7903,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.6531,0.6531,0.8221,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.6735,0.6735,0.85,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.6939,0.6939,0.8742,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.7143,0.7143,0.895,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.7347,0.7347,0.9127,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.7551,0.7551,0.9276,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.7755,0.7755,0.9402,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.7959,0.7959,0.9507,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.8163,0.8163,0.9594,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.8367,0.8367,0.9667,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.8571,0.8571,0.9727,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.8776,0.8776,0.9776,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.898,0.898,0.9816,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.9184,0.9184,0.985,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.9388,0.9388,0.9877,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.9592,0.9592,0.99,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,0.9796,0.9796,0.9918,Card to Dermatology,Card,Dermatology
Card,Dermatology,8076371.98,1.0,1.0,0.9933,Card to Dermatology,Card,Dermatology
Card,Diabetes,6295615.03,0.0,0.0,0.0067,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.0204,0.0204,0.0082,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.0408,0.0408,0.01,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.0612,0.0612,0.0123,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.0816,0.0816,0.015,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.102,0.102,0.0184,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.1224,0.1224,0.0224,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.1429,0.1429,0.0273,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.1633,0.1633,0.0333,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.1837,0.1837,0.0406,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.2041,0.2041,0.0493,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.2245,0.2245,0.0598,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.2449,0.2449,0.0724,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.2653,0.2653,0.0873,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.2857,0.2857,0.105,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.3061,0.3061,0.1258,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.3265,0.3265,0.15,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.3469,0.3469,0.1779,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.3673,0.3673,0.2097,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.3878,0.3878,0.2456,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.4082,0.4082,0.2853,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.4286,0.4286,0.3287,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.449,0.449,0.3751,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.4694,0.4694,0.4241,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.4898,0.4898,0.4745,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.5102,0.5102,0.5255,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.5306,0.5306,0.5759,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.551,0.551,0.6249,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.5714,0.5714,0.6713,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.5918,0.5918,0.7147,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.6122,0.6122,0.7544,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.6327,0.6327,0.7903,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.6531,0.6531,0.8221,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.6735,0.6735,0.85,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.6939,0.6939,0.8742,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.7143,0.7143,0.895,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.7347,0.7347,0.9127,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.7551,0.7551,0.9276,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.7755,0.7755,0.9402,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.7959,0.7959,0.9507,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.8163,0.8163,0.9594,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.8367,0.8367,0.9667,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.8571,0.8571,0.9727,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.8776,0.8776,0.9776,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.898,0.898,0.9816,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.9184,0.9184,0.985,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.9388,0.9388,0.9877,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.9592,0.9592,0.99,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,0.9796,0.9796,0.9918,Card to Diabetes,Card,Diabetes
Card,Diabetes,6295615.03,1.0,1.0,0.9933,Card to Diabetes,Card,Diabetes
Card,First Aid,6684856.87,0.0,0.0,0.0067,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.0204,0.0204,0.0082,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.0408,0.0408,0.01,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.0612,0.0612,0.0123,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.0816,0.0816,0.015,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.102,0.102,0.0184,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.1224,0.1224,0.0224,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.1429,0.1429,0.0273,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.1633,0.1633,0.0333,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.1837,0.1837,0.0406,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.2041,0.2041,0.0493,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.2245,0.2245,0.0598,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.2449,0.2449,0.0724,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.2653,0.2653,0.0873,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.2857,0.2857,0.105,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.3061,0.3061,0.1258,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.3265,0.3265,0.15,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.3469,0.3469,0.1779,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.3673,0.3673,0.2097,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.3878,0.3878,0.2456,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.4082,0.4082,0.2853,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.4286,0.4286,0.3287,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.449,0.449,0.3751,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.4694,0.4694,0.4241,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.4898,0.4898,0.4745,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.5102,0.5102,0.5255,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.5306,0.5306,0.5759,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.551,0.551,0.6249,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.5714,0.5714,0.6713,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.5918,0.5918,0.7147,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.6122,0.6122,0.7544,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.6327,0.6327,0.7903,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.6531,0.6531,0.8221,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.6735,0.6735,0.85,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.6939,0.6939,0.8742,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.7143,0.7143,0.895,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.7347,0.7347,0.9127,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.7551,0.7551,0.9276,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.7755,0.7755,0.9402,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.7959,0.7959,0.9507,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.8163,0.8163,0.9594,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.8367,0.8367,0.9667,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.8571,0.8571,0.9727,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.8776,0.8776,0.9776,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.898,0.898,0.9816,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.9184,0.9184,0.985,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.9388,0.9388,0.9877,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.9592,0.9592,0.99,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,0.9796,0.9796,0.9918,Card to First Aid,Card,First Aid
Card,First Aid,6684856.87,1.0,1.0,0.9933,Card to First Aid,Card,First Aid
Card,Gastro,5557960.93,0.0,0.0,0.0067,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.0204,0.0204,0.0082,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.0408,0.0408,0.01,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.0612,0.0612,0.0123,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.0816,0.0816,0.015,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.102,0.102,0.0184,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.1224,0.1224,0.0224,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.1429,0.1429,0.0273,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.1633,0.1633,0.0333,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.1837,0.1837,0.0406,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.2041,0.2041,0.0493,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.2245,0.2245,0.0598,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.2449,0.2449,0.0724,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.2653,0.2653,0.0873,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.2857,0.2857,0.105,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.3061,0.3061,0.1258,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.3265,0.3265,0.15,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.3469,0.3469,0.1779,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.3673,0.3673,0.2097,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.3878,0.3878,0.2456,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.4082,0.4082,0.2853,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.4286,0.4286,0.3287,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.449,0.449,0.3751,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.4694,0.4694,0.4241,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.4898,0.4898,0.4745,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.5102,0.5102,0.5255,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.5306,0.5306,0.5759,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.551,0.551,0.6249,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.5714,0.5714,0.6713,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.5918,0.5918,0.7147,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.6122,0.6122,0.7544,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.6327,0.6327,0.7903,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.6531,0.6531,0.8221,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.6735,0.6735,0.85,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.6939,0.6939,0.8742,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.7143,0.7143,0.895,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.7347,0.7347,0.9127,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.7551,0.7551,0.9276,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.7755,0.7755,0.9402,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.7959,0.7959,0.9507,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.8163,0.8163,0.9594,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.8367,0.8367,0.9667,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.8571,0.8571,0.9727,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.8776,0.8776,0.9776,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.898,0.898,0.9816,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.9184,0.9184,0.985,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.9388,0.9388,0.9877,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.9592,0.9592,0.99,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,0.9796,0.9796,0.9918,Card to Gastro,Card,Gastro
Card,Gastro,5557960.93,1.0,1.0,0.9933,Card to Gastro,Card,Gastro
Card,Hormonal,4339617.46,0.0,0.0,0.0067,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.0204,0.0204,0.0082,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.0408,0.0408,0.01,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.0612,0.0612,0.0123,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.0816,0.0816,0.015,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.102,0.102,0.0184,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.1224,0.1224,0.0224,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.1429,0.1429,0.0273,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.1633,0.1633,0.0333,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.1837,0.1837,0.0406,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.2041,0.2041,0.0493,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.2245,0.2245,0.0598,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.2449,0.2449,0.0724,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.2653,0.2653,0.0873,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.2857,0.2857,0.105,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.3061,0.3061,0.1258,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.3265,0.3265,0.15,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.3469,0.3469,0.1779,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.3673,0.3673,0.2097,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.3878,0.3878,0.2456,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.4082,0.4082,0.2853,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.4286,0.4286,0.3287,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.449,0.449,0.3751,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.4694,0.4694,0.4241,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.4898,0.4898,0.4745,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.5102,0.5102,0.5255,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.5306,0.5306,0.5759,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.551,0.551,0.6249,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.5714,0.5714,0.6713,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.5918,0.5918,0.7147,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.6122,0.6122,0.7544,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.6327,0.6327,0.7903,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.6531,0.6531,0.8221,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.6735,0.6735,0.85,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.6939,0.6939,0.8742,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.7143,0.7143,0.895,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.7347,0.7347,0.9127,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.7551,0.7551,0.9276,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.7755,0.7755,0.9402,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.7959,0.7959,0.9507,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.8163,0.8163,0.9594,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.8367,0.8367,0.9667,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.8571,0.8571,0.9727,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.8776,0.8776,0.9776,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.898,0.898,0.9816,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.9184,0.9184,0.985,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.9388,0.9388,0.9877,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.9592,0.9592,0.99,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,0.9796,0.9796,0.9918,Card to Hormonal,Card,Hormonal
Card,Hormonal,4339617.46,1.0,1.0,0.9933,Card to Hormonal,Card,Hormonal
Card,Painkiller,9875617.44,0.0,0.0,0.0067,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.0204,0.0204,0.0082,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.0408,0.0408,0.01,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.0612,0.0612,0.0123,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.0816,0.0816,0.015,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.102,0.102,0.0184,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.1224,0.1224,0.0224,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.1429,0.1429,0.0273,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.1633,0.1633,0.0333,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.1837,0.1837,0.0406,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.2041,0.2041,0.0493,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.2245,0.2245,0.0598,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.2449,0.2449,0.0724,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.2653,0.2653,0.0873,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.2857,0.2857,0.105,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.3061,0.3061,0.1258,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.3265,0.3265,0.15,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.3469,0.3469,0.1779,Card to Painkiller,Card,Painkiller
Card,Painkiller,9875617.44,0.3673,0.3673,0.2097,Card to Painkiller,Card,Painkiller
